Pos: x: 0.430386 y: 0.096523 z: 5.84176 | UV: x:0.955808 y: 0.070623 | Normal: x:0.935327 y: -0.27312 z: -0.224874
Pos: x: 0.43039 y: 0.023344 z: 6.16581 | UV: x:0.95518 y: 0.052421 | Normal: x:0.929702 y: -0.365277 z: -0.047204
Pos: x: -0.968015 y: 0.920158 z: 2.54029 | UV: x:0.599619 y: 0.455056 | Normal: x:0 y: -0.587786 z: 0.809017
Pos: x: -1.21685 y: 0.920158 z: 2.54029 | UV: x:0.555816 y: 0.485636 | Normal: x:0 y: -0.587786 z: 0.809017
Pos: x: -1.21685 y: 0.910129 z: 2.53026 | UV: x:0.555816 y: 0.485636 | Normal: x:0 y: -0.707107 z: 0.707107
Pos: x: -1.21685 y: 0.889664 z: 2.5098 | UV: x:0.550466 y: 0.477972 | Normal: x:0 y: -0.809017 z: 0.587786
Pos: x: -0.968015 y: 0.889664 z: 2.5098 | UV: x:0.594268 y: 0.447392 | Normal: x:0 y: -0.809017 z: 0.587786
Pos: x: 0.334416 y: 0.165045 z: 5.90067 | UV: x:0.972439 y: 0.068938 | Normal: x:-0.261736 y: 0.905619 z: 0.333691
Pos: x: 0.313058 y: 0.157576 z: 5.89371 | UV: x:0.971138 y: 0.069441 | Normal: x:-0.544593 y: 0.76961 z: 0.333347
Pos: x: 0.313053 y: 0.092974 z: 6.18269 | UV: x:0.97041 y: 0.051244 | Normal: x:-0.524975 y: 0.845766 z: 0.0953
Pos: x: 0.334416 y: 0.101563 z: 6.18498 | UV: x:0.971738 y: 0.051023 | Normal: x:-0.261947 y: 0.95927 z: 0.10576
Pos: x: 1.25617 y: 0.982471 z: 1.51826 | UV: x:0.795006 y: 0.944218 | Normal: x:-0.711473 y: 0 z: -0.702714
Pos: x: 1.34266 y: 0.982471 z: 1.43069 | UV: x:0.793622 y: 0.937042 | Normal: x:-0.711473 y: 0 z: -0.702714
Pos: x: 1.34266 y: 0.673454 z: 1.47964 | UV: x:0.804757 y: 0.937925 | Normal: x:-0.711473 y: -0.21715 z: -0.668321
Pos: x: 1.25617 y: 0.700515 z: 1.56292 | UV: x:0.805859 y: 0.944955 | Normal: x:-0.711473 y: -0.217151 z: -0.668321
Pos: x: 1.25617 y: 0.1147 z: 2.14874 | UV: x:0.836146 y: 0.946173 | Normal: x:-0.711473 y: -0.66832 z: -0.21715
Pos: x: 1.34266 y: 0.031415 z: 2.12168 | UV: x:0.835862 y: 0.93932 | Normal: x:-0.711473 y: -0.66832 z: -0.21715
Pos: x: 1.34266 y: -0.017529 z: 2.43069 | UV: x:0.845865 y: 0.939233 | Normal: x:-0.711473 y: -0.702714 z: -0
Pos: x: 1.25617 y: 0.070043 z: 2.43069 | UV: x:0.845872 y: 0.946104 | Normal: x:-0.711473 y: -0.702714 z: -0
Pos: x: 0.522791 y: 1.52867 z: 1.57392 | UV: x:0.223982 y: 0.734075 | Normal: x:0.138538 y: 0.852595 z: 0.503873
Pos: x: 0.837589 y: 1.30014 z: 1.70431 | UV: x:0.204558 y: 0.746535 | Normal: x:0.604627 y: 0.685712 z: 0.405248
Pos: x: 0.837589 y: 1.64009 z: 1.12909 | UV: x:0.235438 y: 0.772612 | Normal: x:0.510473 y: 0.798867 z: 0.318164
Pos: x: 0.522791 y: 1.76126 z: 1.18036 | UV: x:0.241843 y: 0.758299 | Normal: x:0.098435 y: 0.930953 z: 0.351621
Pos: x: 0.43039 y: 0.023344 z: 6.16581 | UV: x:0.95518 y: 0.052421 | Normal: x:0.929702 y: -0.365277 z: -0.047204
Pos: x: 0.430386 y: 0.096523 z: 5.84176 | UV: x:0.955808 y: 0.070623 | Normal: x:0.935327 y: -0.27312 z: -0.224874
Pos: x: 0.433996 y: 0.113715 z: 5.85527 | UV: x:0.954598 y: 0.070228 | Normal: x:0.990788 y: 0.072112 z: -0.114624
Pos: x: 0.433996 y: 0.041904 z: 6.17416 | UV: x:0.954006 y: 0.052035 | Normal: x:0.999949 y: -0.010096 z: 0.000304
Pos: x: 0.357923 y: 0.167813 z: 5.90287 | UV: x:0.97378 y: 0.068601 | Normal: x:0.019508 y: 0.952291 z: 0.304566
Pos: x: 0.334416 y: 0.165045 z: 5.90067 | UV: x:0.972439 y: 0.068938 | Normal: x:-0.261736 y: 0.905619 z: 0.333691
Pos: x: 0.334416 y: 0.101563 z: 6.18498 | UV: x:0.971738 y: 0.051023 | Normal: x:-0.261947 y: 0.95927 z: 0.10576
Pos: x: 0.357923 y: 0.104657 z: 6.18579 | UV: x:0.973113 y: 0.050868 | Normal: x:0.000842 y: 0.994069 z: 0.108752
Pos: x: -0.837589 y: 4.49263 z: 0.351215 | UV: x:0.680424 y: 0.357613 | Normal: x:-0.52493 y: -0.832877 z: -0.1754
Pos: x: -0.968015 y: 4.62306 z: 0.373561 | UV: x:0.678676 y: 0.368869 | Normal: x:-0.71196 y: -0.68724 z: -0.144271
Pos: x: -0.968015 y: 4.62306 z: -0.382632 | UV: x:0.630646 y: 0.349365 | Normal: x:-0.714422 y: -0.684871 z: 0.143366
Pos: x: -0.837589 y: 4.49263 z: -0.355749 | UV: x:0.636587 y: 0.340067 | Normal: x:-0.529033 y: -0.830301 z: 0.175284
Pos: x: 0.433996 y: 0.041904 z: 6.17416 | UV: x:0.954006 y: 0.052035 | Normal: x:0.999949 y: -0.010096 z: 0.000304
Pos: x: 0.433996 y: 0.113715 z: 5.85527 | UV: x:0.954598 y: 0.070228 | Normal: x:0.990788 y: 0.072112 z: -0.114624
Pos: x: 0.430253 y: 0.130702 z: 5.86875 | UV: x:0.953391 y: 0.069874 | Normal: x:0.918086 y: 0.396381 z: -1.4e-05
Pos: x: 0.430253 y: 0.061986 z: 6.17467 | UV: x:0.952811 y: 0.052102 | Normal: x:0.937501 y: 0.345138 z: 0.044412
Pos: x: 0.381431 y: 0.101527 z: 6.18496 | UV: x:0.948959 y: 0.051636 | Normal: x:0.268178 y: 0.957492 z: 0.106253
Pos: x: 0.381431 y: 0.165272 z: 5.89956 | UV: x:0.949503 y: 0.069343 | Normal: x:0.287525 y: 0.92379 z: 0.252866
Pos: x: 0.357923 y: 0.167813 z: 5.90287 | UV: x:0.948136 y: 0.069478 | Normal: x:0.019508 y: 0.952291 z: 0.304566
Pos: x: 0.357923 y: 0.104657 z: 6.18579 | UV: x:0.947576 y: 0.051589 | Normal: x:0.000842 y: 0.994069 z: 0.108752
Pos: x: 0.430253 y: 0.061986 z: 6.17467 | UV: x:0.952811 y: 0.052102 | Normal: x:0.937501 y: 0.345138 z: 0.044412
Pos: x: 0.430253 y: 0.130702 z: 5.86875 | UV: x:0.953391 y: 0.069874 | Normal: x:0.918086 y: 0.396381 z: -1.4e-05
Pos: x: 0.419486 y: 0.145885 z: 5.8815 | UV: x:0.952142 y: 0.069579 | Normal: x:0.752513 y: 0.649979 z: 0.106076
Pos: x: 0.419487 y: 0.079219 z: 6.17903 | UV: x:0.951595 y: 0.051918 | Normal: x:0.760581 y: 0.644729 z: 0.076435
Pos: x: 0.402755 y: 0.092725 z: 6.18258 | UV: x:0.950312 y: 0.051756 | Normal: x:0.522455 y: 0.847134 z: 0.096984
Pos: x: 0.402751 y: 0.159915 z: 5.88221 | UV: x:0.950966 y: 0.070002 | Normal: x:0.532069 y: 0.825063 z: 0.190196
Pos: x: 0.381431 y: 0.165272 z: 5.89956 | UV: x:0.949503 y: 0.069343 | Normal: x:0.287525 y: 0.92379 z: 0.252866
Pos: x: 0.381431 y: 0.101527 z: 6.18496 | UV: x:0.948959 y: 0.051636 | Normal: x:0.268178 y: 0.957492 z: 0.106253
Pos: x: 0.419487 y: 0.079219 z: 6.17903 | UV: x:0.951595 y: 0.051918 | Normal: x:0.760581 y: 0.644729 z: 0.076435
Pos: x: 0.419486 y: 0.145885 z: 5.8815 | UV: x:0.952142 y: 0.069579 | Normal: x:0.752513 y: 0.649979 z: 0.106076
Pos: x: 0.402751 y: 0.159915 z: 5.88221 | UV: x:0.950966 y: 0.070002 | Normal: x:0.532069 y: 0.825063 z: 0.190196
Pos: x: 0.402755 y: 0.092725 z: 6.18258 | UV: x:0.950312 y: 0.051756 | Normal: x:0.522455 y: 0.847134 z: 0.096984
Pos: x: 0.296399 y: 0.006147 z: 6.16237 | UV: x:0.964514 y: 0.052395 | Normal: x:-0.746564 y: -0.659737 z: -0.085967
Pos: x: 0.313249 y: -0.007563 z: 6.15968 | UV: x:0.963242 y: 0.052513 | Normal: x:-0.513291 y: -0.850759 z: -0.112876
Pos: x: 0.31325 y: -0.00321 z: 6.36834 | UV: x:0.962642 y: 0.041506 | Normal: x:-0.503405 y: -0.857524 z: 0.106003
Pos: x: 0.2964 y: 0.010786 z: 6.37141 | UV: x:0.963798 y: 0.04111 | Normal: x:-0.738437 y: -0.669007 z: 0.084502
Pos: x: 0.285476 y: 0.023561 z: 6.16593 | UV: x:0.965715 y: 0.052233 | Normal: x:-0.928859 y: -0.367389 z: -0.047395
Pos: x: 0.296399 y: 0.006147 z: 6.16237 | UV: x:0.964514 y: 0.052395 | Normal: x:-0.746564 y: -0.659737 z: -0.085967
Pos: x: 0.2964 y: 0.010786 z: 6.37141 | UV: x:0.963798 y: 0.04111 | Normal: x:-0.738437 y: -0.669007 z: 0.084502
Pos: x: 0.285474 y: 0.028635 z: 6.37535 | UV: x:0.96486 y: 0.040597 | Normal: x:-0.926023 y: -0.374186 z: 0.049655
Pos: x: 0.313249 y: -0.007563 z: 6.15968 | UV: x:0.963242 y: 0.052513 | Normal: x:-0.513291 y: -0.850759 z: -0.112876
Pos: x: 0.334416 y: -0.016461 z: 6.15798 | UV: x:0.961893 y: 0.05259 | Normal: x:-0.262839 y: -0.956324 z: -0.127908
Pos: x: 0.334416 y: -0.012292 z: 6.36628 | UV: x:0.961394 y: 0.041773 | Normal: x:-0.256266 y: -0.959468 z: 0.117258
Pos: x: 0.31325 y: -0.00321 z: 6.36834 | UV: x:0.962642 y: 0.041506 | Normal: x:-0.503405 y: -0.857524 z: 0.106003
Pos: x: 0.281851 y: 0.041921 z: 6.17409 | UV: x:0.966822 y: 0.051788 | Normal: x:-0.999935 y: -0.011368 z: 0.000123
Pos: x: 0.285476 y: 0.023561 z: 6.16593 | UV: x:0.965715 y: 0.052233 | Normal: x:-0.928859 y: -0.367389 z: -0.047395
Pos: x: 0.285474 y: 0.028635 z: 6.37535 | UV: x:0.96486 y: 0.040597 | Normal: x:-0.926023 y: -0.374186 z: 0.049655
Pos: x: 0.281851 y: 0.049701 z: 6.38425 | UV: x:0.965837 y: 0.039726 | Normal: x:-0.999969 y: -0.005464 z: 0.005601
Pos: x: 0.334416 y: -0.016461 z: 6.15798 | UV: x:0.961893 y: 0.05259 | Normal: x:-0.262839 y: -0.956324 z: -0.127908
Pos: x: 0.357923 y: -0.019619 z: 6.15724 | UV: x:0.960494 y: 0.052633 | Normal: x:-0.002921 y: -0.991041 z: -0.133523
Pos: x: 0.357923 y: -0.015544 z: 6.36552 | UV: x:0.960086 y: 0.041887 | Normal: x:-0.002866 y: -0.99269 z: 0.120661
Pos: x: 0.334416 y: -0.012292 z: 6.36628 | UV: x:0.961394 y: 0.041773 | Normal: x:-0.256266 y: -0.959468 z: 0.117258
Pos: x: 0.357923 y: -0.015544 z: 6.36552 | UV: x:0.960086 y: 0.041887 | Normal: x:-0.002866 y: -0.99269 z: 0.120661
Pos: x: 0.357923 y: -0.019619 z: 6.15724 | UV: x:0.960494 y: 0.052633 | Normal: x:-0.002921 y: -0.991041 z: -0.133523
Pos: x: 0.381431 y: -0.016589 z: 6.15788 | UV: x:0.959085 y: 0.05263 | Normal: x:0.26222 y: -0.956468 z: -0.128098
Pos: x: 0.381431 y: -0.012428 z: 6.36628 | UV: x:0.958772 y: 0.041848 | Normal: x:0.255805 y: -0.959595 z: 0.117227
Pos: x: 0.285574 y: 0.061751 z: 6.17453 | UV: x:0.967978 y: 0.051788 | Normal: x:-0.937542 y: 0.345026 z: 0.044413
Pos: x: 0.281851 y: 0.041921 z: 6.17409 | UV: x:0.966822 y: 0.051788 | Normal: x:-0.999935 y: -0.011368 z: 0.000123
Pos: x: 0.281851 y: 0.049701 z: 6.38425 | UV: x:0.965837 y: 0.039726 | Normal: x:-0.999969 y: -0.005464 z: 0.005601
Pos: x: 0.285574 y: 0.068203 z: 6.38433 | UV: x:0.966811 y: 0.039338 | Normal: x:-0.932293 y: 0.359502 z: -0.039858
Pos: x: 2.0347 y: 0.394686 z: 1.62167 | UV: x:0.817309 y: 0.899732 | Normal: x:0 y: -0.587785 z: -0.809017
Pos: x: 2.0347 y: 0.173454 z: 1.84291 | UV: x:0.826949 y: 0.900581 | Normal: x:0 y: -0.809017 z: -0.587785
Pos: x: 1.34266 y: 0.173454 z: 1.84291 | UV: x:0.825755 y: 0.939175 | Normal: x:0 y: -0.809017 z: -0.587785
Pos: x: 1.34266 y: 0.394686 z: 1.62167 | UV: x:0.815424 y: 0.938649 | Normal: x:0 y: -0.587785 z: -0.809017
Pos: x: -0.968015 y: 0.958583 z: 2.55987 | UV: x:0.60379 y: 0.461031 | Normal: x:0 y: -0.309017 z: 0.951057
Pos: x: -1.21685 y: 0.958583 z: 2.55987 | UV: x:0.559987 y: 0.49161 | Normal: x:0 y: -0.309017 z: 0.951057
Pos: x: -1.21685 y: 0.943068 z: 2.55196 | UV: x:0.559987 y: 0.49161 | Normal: x:0 y: -0.453991 z: 0.891006
Pos: x: -1.21685 y: 0.920158 z: 2.54029 | UV: x:0.555816 y: 0.485636 | Normal: x:0 y: -0.587786 z: 0.809017
Pos: x: -0.968015 y: 0.920158 z: 2.54029 | UV: x:0.599619 y: 0.455056 | Normal: x:0 y: -0.587786 z: 0.809017
Pos: x: -0.968015 y: 1.11269 z: 2.34776 | UV: x:0.642826 y: 0.516947 | Normal: x:0 y: 0.809017 z: -0.587785
Pos: x: -1.21685 y: 1.11269 z: 2.34776 | UV: x:0.599023 y: 0.547527 | Normal: x:0 y: 0.809017 z: -0.587785
Pos: x: -1.21685 y: 1.13045 z: 2.38261 | UV: x:0.594019 y: 0.540359 | Normal: x:0 y: 0.891005 z: -0.453993
Pos: x: -1.21685 y: 1.13227 z: 2.38618 | UV: x:0.594019 y: 0.540359 | Normal: x:0 y: 0.951057 z: -0.309016
Pos: x: -0.968015 y: 1.13227 z: 2.38618 | UV: x:0.637822 y: 0.50978 | Normal: x:0 y: 0.951057 z: -0.309016
Pos: x: 0.381431 y: -0.012428 z: 6.36628 | UV: x:0.958772 y: 0.041848 | Normal: x:0.255805 y: -0.959595 z: 0.117227
Pos: x: 0.381431 y: -0.016589 z: 6.15788 | UV: x:0.959085 y: 0.05263 | Normal: x:0.26222 y: -0.956468 z: -0.128098
Pos: x: 0.402638 y: -0.007574 z: 6.15968 | UV: x:0.957709 y: 0.052591 | Normal: x:0.513322 y: -0.850773 z: -0.112635
Pos: x: 0.402638 y: -0.003219 z: 6.36834 | UV: x:0.957501 y: 0.041653 | Normal: x:0.503367 y: -0.857538 z: 0.106072
Pos: x: 0.296301 y: 0.079099 z: 6.17896 | UV: x:0.969157 y: 0.051515 | Normal: x:-0.766398 y: 0.63795 z: 0.075188
Pos: x: 0.285574 y: 0.061751 z: 6.17453 | UV: x:0.967978 y: 0.051788 | Normal: x:-0.937542 y: 0.345026 z: 0.044413
Pos: x: 0.285574 y: 0.068203 z: 6.38433 | UV: x:0.966811 y: 0.039338 | Normal: x:-0.932293 y: 0.359502 z: -0.039858
Pos: x: 0.296299 y: 0.086384 z: 6.38856 | UV: x:0.967821 y: 0.038636 | Normal: x:-0.754594 y: 0.651179 z: -0.080958
Pos: x: 0.837589 y: 1.30014 z: 1.70431 | UV: x:0.204558 y: 0.746535 | Normal: x:0.604627 y: 0.685712 z: 0.405248
Pos: x: 0.968015 y: 1.07156 z: 1.83474 | UV: x:0.191278 y: 0.756723 | Normal: x:0.707107 y: 0.608746 z: 0.359762
Pos: x: 0.968015 y: 1.5189 z: 1.0778 | UV: x:0.232623 y: 0.781671 | Normal: x:0.710253 y: 0.649557 z: 0.271322
Pos: x: 0.837589 y: 1.64009 z: 1.12909 | UV: x:0.235438 y: 0.772612 | Normal: x:0.510473 y: 0.798867 z: 0.318164
Pos: x: -1.21685 y: 0.700516 z: 3.29846 | UV: x:0.805859 y: 0.944955 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 0.446159 z: 3.16886 | UV: x:0.816252 y: 0.945588 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 0.910129 z: 2.53026 | UV: x:0.828094 y: 0.991064 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 0.920158 z: 2.54029 | UV: x:0.828094 y: 0.991064 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 0.943068 z: 2.55196 | UV: x:0.822571 y: 0.991105 | Normal: x:1 y: 0 z: 0
Pos: x: 0.402638 y: -0.003219 z: 6.36834 | UV: x:0.957501 y: 0.041653 | Normal: x:0.503367 y: -0.857538 z: 0.106072
Pos: x: 0.402638 y: -0.007574 z: 6.15968 | UV: x:0.957709 y: 0.052591 | Normal: x:0.513322 y: -0.850773 z: -0.112635
Pos: x: 0.419506 y: 0.006044 z: 6.16232 | UV: x:0.95641 y: 0.052523 | Normal: x:0.744502 y: -0.662029 z: -0.086224
Pos: x: 0.419507 y: 0.010665 z: 6.37133 | UV: x:0.95632 y: 0.041331 | Normal: x:0.73623 y: -0.671409 z: 0.084707
Pos: x: 0.313053 y: 0.092974 z: 6.18269 | UV: x:0.97041 y: 0.051244 | Normal: x:-0.524975 y: 0.845766 z: 0.0953
Pos: x: 0.296301 y: 0.079099 z: 6.17896 | UV: x:0.969157 y: 0.051515 | Normal: x:-0.766398 y: 0.63795 z: 0.075188
Pos: x: 0.296299 y: 0.086384 z: 6.38856 | UV: x:0.967821 y: 0.038636 | Normal: x:-0.754594 y: 0.651179 z: -0.080958
Pos: x: 0.313047 y: 0.10103 z: 6.39193 | UV: x:0.968912 y: 0.037946 | Normal: x:-0.511782 y: 0.852068 z: -0.109816
Pos: x: -1.21685 y: 1.72064 z: 1.89438 | UV: x:0.933172 y: 0.942771 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 1.85024 z: 2.14874 | UV: x:0.946753 y: 0.945705 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 1.13045 z: 2.38261 | UV: x:0.8909 y: 0.992117 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 1.11269 z: 2.34776 | UV: x:0.887539 y: 0.990703 | Normal: x:1 y: 0 z: 0
Pos: x: -1.21685 y: 1.10593 z: 2.34099 | UV: x:0.887539 y: 0.990703 | Normal: x:1 y: 0 z: 0
Pos: x: 0.968015 y: 0.392608 z: 2.80538 | UV: x:0.137491 y: 0.76248 | Normal: x:0.707107 y: -0.707107 z: -0
Pos: x: 0.83759 y: 0.262184 z: 2.80538 | UV: x:0.13251 y: 0.769531 | Normal: x:0.505442 y: -0.862859 z: 0.001491
Pos: x: 0.835112 y: 0.259706 z: 2.21895 | UV: x:0.152396 y: 0.791172 | Normal: x:0.500883 y: -0.8588 z: -0.107609
Pos: x: 0.968015 y: 0.392608 z: 2.23458 | UV: x:0.157639 y: 0.781735 | Normal: x:0.709516 y: -0.699142 z: -0.088248
Pos: x: -0.522791 y: 4.36224 z: 0.328874 | UV: x:0.683736 y: 0.336636 | Normal: x:-0.102459 y: -0.973298 z: -0.20541
Pos: x: -0.837589 y: 4.49263 z: 0.351215 | UV: x:0.680424 y: 0.357613 | Normal: x:-0.52493 y: -0.832877 z: -0.1754
Pos: x: -0.837589 y: 4.49263 z: -0.355749 | UV: x:0.636587 y: 0.340067 | Normal: x:-0.529033 y: -0.830301 z: 0.175284
Pos: x: -0.522791 y: 4.36224 z: -0.328874 | UV: x:0.647336 y: 0.322954 | Normal: x:-0.104699 y: -0.973206 z: 0.204714
Pos: x: 0.419507 y: 0.010665 z: 6.37133 | UV: x:0.95632 y: 0.041331 | Normal: x:0.73623 y: -0.671409 z: 0.084707
Pos: x: 0.419506 y: 0.006044 z: 6.16232 | UV: x:0.95641 y: 0.052523 | Normal: x:0.744502 y: -0.662029 z: -0.086224
Pos: x: 0.43039 y: 0.023344 z: 6.16581 | UV: x:0.95518 y: 0.052421 | Normal: x:0.929702 y: -0.365277 z: -0.047204
Pos: x: 0.430393 y: 0.028388 z: 6.37524 | UV: x:0.955227 y: 0.040886 | Normal: x:0.926913 y: -0.372022 z: 0.049312
Pos: x: 0.334416 y: 0.101563 z: 6.18498 | UV: x:0.971738 y: 0.051023 | Normal: x:-0.261947 y: 0.95927 z: 0.10576
Pos: x: 0.313053 y: 0.092974 z: 6.18269 | UV: x:0.97041 y: 0.051244 | Normal: x:-0.524975 y: 0.845766 z: 0.0953
Pos: x: 0.313047 y: 0.10103 z: 6.39193 | UV: x:0.968912 y: 0.037946 | Normal: x:-0.511782 y: 0.852068 z: -0.109816
Pos: x: 0.334416 y: 0.110065 z: 6.39385 | UV: x:0.970105 y: 0.037351 | Normal: x:-0.25365 y: 0.95923 z: -0.124656
Pos: x: -0.023508 y: 2.06852 z: 5.26503 | UV: x:0.971179 y: 0.201499 | Normal: x:-0.342492 y: 0.157908 z: -0.926156
Pos: x: -0.023508 y: 1.22774 z: 5.16093 | UV: x:0.966831 y: 0.15379 | Normal: x:-0.371644 y: 0.005996 z: -0.928356
Pos: x: -0.044684 y: 1.24415 z: 5.17723 | UV: x:0.968443 y: 0.154579 | Normal: x:-0.660193 y: 0.016552 z: -0.750914
Pos: x: -0.044688 y: 2.06677 z: 5.27553 | UV: x:0.972519 y: 0.201311 | Normal: x:-0.62972 y: 0.134843 z: -0.765029
Pos: x: -0 y: 2.0691 z: 5.26137 | UV: x:0.969837 y: 0.201722 | Normal: x:-0.005079 y: 0.161802 z: -0.98681
Pos: x: -0 y: 1.22383 z: 5.15595 | UV: x:0.965424 y: 0.153693 | Normal: x:-0.002602 y: 0.007364 z: -0.99997
Pos: x: -0.023508 y: 1.22774 z: 5.16093 | UV: x:0.966831 y: 0.15379 | Normal: x:-0.371644 y: 0.005996 z: -0.928356
Pos: x: -0.023508 y: 2.06852 z: 5.26503 | UV: x:0.971179 y: 0.201499 | Normal: x:-0.342492 y: 0.157908 z: -0.926156
Pos: x: -0.044688 y: 2.06677 z: 5.27553 | UV: x:0.972519 y: 0.201311 | Normal: x:-0.62972 y: 0.134843 z: -0.765029
Pos: x: -0.044684 y: 1.24415 z: 5.17723 | UV: x:0.968443 y: 0.154579 | Normal: x:-0.660193 y: 0.016552 z: -0.750914
Pos: x: -0.061529 y: 1.26946 z: 5.20243 | UV: x:0.970285 y: 0.155888 | Normal: x:-0.845315 y: 0.017951 z: -0.533967
Pos: x: -0.061531 y: 2.06435 z: 5.29181 | UV: x:0.973851 y: 0.201184 | Normal: x:-0.831314 y: 0.10196 z: -0.546371
Pos: x: -0.968015 y: 5.08953 z: 3.21388 | UV: x:0.842019 y: 0.449891 | Normal: x:-0.705981 y: -0.079683 z: 0.703734
Pos: x: -0.968015 y: 4.12589 z: 3.1007 | UV: x:0.855741 y: 0.391 | Normal: x:-0.706823 y: -0.072652 z: 0.70365
Pos: x: -0.835112 y: 4.11172 z: 3.23285 | UV: x:0.867297 y: 0.393068 | Normal: x:-0.508558 y: -0.08839 z: 0.856479
Pos: x: -0.834426 y: 5.08953 z: 3.34747 | UV: x:0.853659 y: 0.452428 | Normal: x:-0.508775 y: -0.096736 z: 0.855447
Pos: x: 0.430393 y: 0.028388 z: 6.37524 | UV: x:0.955227 y: 0.040886 | Normal: x:0.926913 y: -0.372022 z: 0.049312
Pos: x: 0.43039 y: 0.023344 z: 6.16581 | UV: x:0.95518 y: 0.052421 | Normal: x:0.929702 y: -0.365277 z: -0.047204
Pos: x: 0.433996 y: 0.041904 z: 6.17416 | UV: x:0.954006 y: 0.052035 | Normal: x:0.999949 y: -0.010096 z: 0.000304
Pos: x: 0.433996 y: 0.049721 z: 6.38433 | UV: x:0.95418 y: 0.040065 | Normal: x:0.999976 y: -0.004356 z: 0.005397
Pos: x: 0.357923 y: 0.104657 z: 6.18579 | UV: x:0.973113 y: 0.050868 | Normal: x:0.000842 y: 0.994069 z: 0.108752
Pos: x: 0.334416 y: 0.101563 z: 6.18498 | UV: x:0.971738 y: 0.051023 | Normal: x:-0.261947 y: 0.95927 z: 0.10576
Pos: x: 0.334416 y: 0.110065 z: 6.39385 | UV: x:0.970105 y: 0.037351 | Normal: x:-0.25365 y: 0.95923 z: -0.124656
Pos: x: 0.357923 y: 0.113303 z: 6.39454 | UV: x:0.971397 y: 0.03689 | Normal: x:0.001006 y: 0.991573 z: -0.129544
Pos: x: 0.023508 y: 1.22769 z: 5.16079 | UV: x:0.964062 y: 0.154023 | Normal: x:0.371843 y: 0.00569 z: -0.928278
Pos: x: -0 y: 1.22383 z: 5.15595 | UV: x:0.965424 y: 0.153693 | Normal: x:-0.002602 y: 0.007364 z: -0.99997
Pos: x: -0 y: 2.0691 z: 5.26137 | UV: x:0.969837 y: 0.201722 | Normal: x:-0.005079 y: 0.161802 z: -0.98681
Pos: x: 0.023508 y: 2.06841 z: 5.26493 | UV: x:0.968503 y: 0.201969 | Normal: x:0.335845 y: 0.145596 z: -0.930597
Pos: x: 2.0347 y: 0.673454 z: 1.47964 | UV: x:0.807343 y: 0.898399 | Normal: x:0 y: -0.309017 z: -0.951057
Pos: x: 2.0347 y: 0.394686 z: 1.62167 | UV: x:0.817309 y: 0.899732 | Normal: x:0 y: -0.587785 z: -0.809017
Pos: x: 1.34266 y: 0.394686 z: 1.62167 | UV: x:0.815424 y: 0.938649 | Normal: x:0 y: -0.587785 z: -0.809017
Pos: x: 1.34266 y: 0.673454 z: 1.47964 | UV: x:0.804757 y: 0.937925 | Normal: x:0 y: -0.309017 z: -0.951057
Pos: x: 2.0347 y: 0.173454 z: 1.84291 | UV: x:0.826949 y: 0.900581 | Normal: x:0 y: -0.809017 z: -0.587785
Pos: x: 2.0347 y: 0.031415 z: 2.12168 | UV: x:0.836359 y: 0.900938 | Normal: x:0 y: -0.951057 z: -0.309017
Pos: x: 1.34266 y: 0.031415 z: 2.12168 | UV: x:0.835862 y: 0.93932 | Normal: x:0 y: -0.951057 z: -0.309017
Pos: x: 1.34266 y: 0.173454 z: 1.84291 | UV: x:0.825755 y: 0.939175 | Normal: x:0 y: -0.809017 z: -0.587785
Pos: x: -0.061531 y: 2.06435 z: 5.29181 | UV: x:0.973851 y: 0.201184 | Normal: x:-0.831314 y: 0.10196 z: -0.546371
Pos: x: -0.061529 y: 1.26946 z: 5.20243 | UV: x:0.970285 y: 0.155888 | Normal: x:-0.845315 y: 0.017951 z: -0.533967
Pos: x: -0.072423 y: 1.29678 z: 5.23232 | UV: x:0.972215 y: 0.157333 | Normal: x:-0.954552 y: 0.013939 z: -0.297718
Pos: x: -0.072415 y: 2.06096 z: 5.31236 | UV: x:0.975178 y: 0.201084 | Normal: x:-0.953484 y: 0.065127 z: -0.294325
Pos: x: 0.433996 y: 0.049721 z: 6.38433 | UV: x:0.95418 y: 0.040065 | Normal: x:0.999976 y: -0.004356 z: 0.005397
Pos: x: 0.433996 y: 0.041904 z: 6.17416 | UV: x:0.954006 y: 0.052035 | Normal: x:0.999949 y: -0.010096 z: 0.000304
Pos: x: 0.430253 y: 0.061986 z: 6.17467 | UV: x:0.952811 y: 0.052102 | Normal: x:0.937501 y: 0.345138 z: 0.044412
Pos: x: 0.430252 y: 0.068449 z: 6.3844 | UV: x:0.953167 y: 0.039735 | Normal: x:0.932261 y: 0.359577 z: -0.039932
Pos: x: 0.381431 y: 0.110016 z: 6.39385 | UV: x:0.949759 y: 0.037974 | Normal: x:0.259333 y: 0.957716 z: -0.12461
